,0
GCF_000171535:ONMMKP_01966,38489
GCF_000171535:ONMMKP_01967,38490
GCF_000171535:ONMMKP_01968,38491
GCF_000171535:ONMMKP_01969,38492
GCF_000171535:ONMMKP_01970,38493
GCF_000171535:ONMMKP_01971,38494
GCF_000171535:ONMMKP_01972,38495
GCF_000171535:ONMMKP_01973,38496
GCF_000171535:ONMMKP_01974,38497
GCF_000171535:ONMMKP_01975,38498
GCF_000171535:ONMMKP_01976,38499
GCF_000171535:ONMMKP_01977,38500
GCF_000171535:ONMMKP_01978,38501
GCF_000171535:ONMMKP_01979,38502
GCF_000171535:ONMMKP_01980,38503
GCF_000171535:ONMMKP_01981,38504
GCF_000171535:ONMMKP_01982,38505
GCF_000171535:ONMMKP_01983,38506
GCF_000171535:ONMMKP_01984,38507
GCF_000171535:ONMMKP_01985,38508
GCF_000171535:ONMMKP_01986,38509
GCF_000171535:ONMMKP_01987,38510
GCF_000171535:ONMMKP_01988,38511
GCF_000171535:ONMMKP_01989,38512
GCF_000171535:ONMMKP_01990,38513
GCF_000171535:ONMMKP_01991,38514
GCF_000171535:ONMMKP_01992,38515
GCF_000171535:ONMMKP_01993,38516
GCF_000171535:ONMMKP_01994,38517
GCF_000171535:ONMMKP_01995,38518
GCF_000171535:ONMMKP_01996,38519
GCF_000171535:ONMMKP_01997,38520
GCF_000171535:ONMMKP_01998,38521
GCF_000171535:ONMMKP_01999,38522
GCF_000171535:ONMMKP_02000,38523
GCF_000171535:ONMMKP_02001,38524
GCF_000171535:ONMMKP_02002,38525
GCF_000171535:ONMMKP_02003,38526
GCF_000171535:ONMMKP_02004,38527
GCF_000171535:ONMMKP_02005,38528
GCF_000171535:ONMMKP_02006,38529
GCF_000171535:ONMMKP_02007,38530
GCF_000171535:ONMMKP_02008,38531
GCF_000171535:ONMMKP_02009,38532
GCF_000171535:ONMMKP_02010,38533
GCF_000171535:ONMMKP_02011,38534
GCF_000171535:ONMMKP_02012,38535
GCF_000171535:ONMMKP_02013,38536
GCF_000171535:ONMMKP_02014,38537
GCF_000171535:ONMMKP_02016,38538
GCF_000171535:ONMMKP_02017,38539
GCF_000171535:ONMMKP_02018,38540
GCF_000171535:ONMMKP_02020,38541
GCF_000171535:ONMMKP_02021,38542
GCF_000171535:ONMMKP_02022,38543
GCF_000171535:ONMMKP_02023,38544
GCF_000171535:ONMMKP_02024,38545
GCF_000171535:ONMMKP_02025,38546
GCF_000171535:ONMMKP_02026,38547
GCF_000171535:ONMMKP_02027,38548
GCF_000171535:ONMMKP_02028,38549
GCF_000171535:ONMMKP_02029,38550
GCF_000171535:ONMMKP_02030,38551
GCF_000171535:ONMMKP_02031,38552
GCF_000171535:ONMMKP_02032,38553
GCF_000171535:ONMMKP_02033,38554
GCF_000171535:ONMMKP_02034,38555
GCF_000171535:ONMMKP_02035,38556
GCF_000171535:ONMMKP_02036,38557
GCF_000171535:ONMMKP_02038,38558
GCF_000171535:ONMMKP_02039,38559
GCF_000171535:ONMMKP_02040,38560
GCF_000171535:ONMMKP_02041,38561
GCF_000171535:ONMMKP_02043,38562
GCF_000171535:ONMMKP_02044,38563
GCF_000171535:ONMMKP_02045,38564
GCF_000171535:ONMMKP_02046,38565
GCF_000171535:ONMMKP_02047,38566
GCF_000171535:ONMMKP_02048,38567
GCF_000171535:ONMMKP_02049,38568
GCF_000171535:ONMMKP_02050,38569
GCF_000171535:ONMMKP_02051,38570
GCF_000171535:ONMMKP_02052,38571
GCF_000171535:ONMMKP_02053,38572
GCF_000171535:ONMMKP_02054,38573
GCF_000171535:ONMMKP_02055,38574
GCF_000171535:ONMMKP_02056,38575
GCF_000171535:ONMMKP_02057,38576
GCF_000171535:ONMMKP_02058,38577
GCF_000171535:ONMMKP_02059,38578
GCF_000171535:ONMMKP_02060,38579
GCF_000171535:ONMMKP_02061,38580
GCF_000171535:ONMMKP_02062,38581
GCF_000171535:ONMMKP_02063,38582
GCF_000171535:ONMMKP_02064,38583
GCF_000171535:ONMMKP_02065,38584
GCF_000171535:ONMMKP_02066,38585
GCF_000171535:ONMMKP_02068,38586
GCF_000171535:ONMMKP_02069,38587
GCF_000171535:ONMMKP_02070,38588
GCF_000171535:ONMMKP_02071,38589
GCF_000171535:ONMMKP_02072,38590
GCF_000171535:ONMMKP_02073,38591
GCF_000171535:ONMMKP_02074,38592
GCF_000171535:ONMMKP_02075,38593
GCF_000171535:ONMMKP_02076,38594
GCF_000171535:ONMMKP_02077,38595
GCF_000171535:ONMMKP_02078,38596
GCF_000171535:ONMMKP_02079,38597
GCF_000171535:ONMMKP_02080,38598
GCF_000171535:ONMMKP_02081,38599
GCF_000171535:ONMMKP_02082,38600
GCF_000171535:ONMMKP_02083,38601
GCF_000171535:ONMMKP_02084,38602
GCF_000171535:ONMMKP_02085,38603
GCF_000171535:ONMMKP_02086,38604
GCF_000171535:ONMMKP_02087,38605
GCF_000171535:ONMMKP_02088,38606
GCF_000171535:ONMMKP_02089,38607
GCF_000171535:ONMMKP_02090,38608
GCF_000171535:ONMMKP_02091,38609
GCF_000171535:ONMMKP_02092,38610
GCF_000171535:ONMMKP_02093,38611
GCF_000171535:ONMMKP_02094,38612
GCF_000171535:ONMMKP_02096,38613
GCF_000171535:ONMMKP_02097,38614
GCF_000171535:ONMMKP_02098,38615
GCF_000171535:ONMMKP_02100,38616
GCF_000171535:ONMMKP_02101,38617
GCF_000171535:ONMMKP_02102,38618
GCF_000171535:ONMMKP_02103,38619
GCF_000171535:ONMMKP_02104,38620
GCF_000171535:ONMMKP_02105,38621
GCF_000171535:ONMMKP_02106,38622
GCF_000171535:ONMMKP_02107,38623
GCF_000171535:ONMMKP_02108,38624
GCF_000171535:ONMMKP_02109,38625
GCF_000171535:ONMMKP_02110,38626
GCF_000171535:ONMMKP_02111,38627
GCF_000171535:ONMMKP_02112,38628
GCF_000171535:ONMMKP_02113,38629
GCF_000171535:ONMMKP_02114,38630
GCF_000171535:ONMMKP_02115,38631
GCF_000171535:ONMMKP_02116,38632
GCF_000171535:ONMMKP_02117,38633
GCF_000171535:ONMMKP_02118,38634
GCF_000171535:ONMMKP_02119,38635
GCF_000171535:ONMMKP_02120,38636
GCF_000171535:ONMMKP_02121,38637
GCF_000171535:ONMMKP_02122,38638
GCF_000171535:ONMMKP_02123,38639
GCF_000171535:ONMMKP_02124,38640
GCF_000171535:ONMMKP_02125,38641
GCF_000171535:ONMMKP_02126,38642
GCF_000171535:ONMMKP_02127,38643
GCF_000171535:ONMMKP_02129,38644
GCF_000171535:ONMMKP_02130,38645
GCF_000171535:ONMMKP_02131,38646
GCF_000171535:ONMMKP_02132,38647
GCF_000171535:ONMMKP_02133,38648
GCF_000171535:ONMMKP_02134,38649
GCF_000171535:ONMMKP_02135,38650
GCF_000171535:ONMMKP_02136,38651
GCF_000171535:ONMMKP_02137,38652
GCF_000171535:ONMMKP_02138,38653
GCF_000171535:ONMMKP_02139,38654
GCF_000171535:ONMMKP_02140,38655
GCF_000171535:ONMMKP_02141,38656
GCF_000171535:ONMMKP_02142,38657
GCF_000171535:ONMMKP_02143,38658
GCF_000171535:ONMMKP_02144,38659
GCF_000171535:ONMMKP_02145,38660
GCF_000171535:ONMMKP_02146,38661
GCF_000171535:ONMMKP_02147,38662
GCF_000171535:ONMMKP_02148,38663
GCF_000171535:ONMMKP_02149,38664
GCF_000171535:ONMMKP_02150,38665
GCF_000171535:ONMMKP_02151,38666
GCF_000171535:ONMMKP_02152,38667
GCF_000171535:ONMMKP_02153,38668
GCF_000171535:ONMMKP_02154,38669
GCF_000171535:ONMMKP_02155,38670
GCF_000171535:ONMMKP_02156,38671
GCF_000171535:ONMMKP_02157,38672
GCF_000171535:ONMMKP_02158,38673
GCF_000171535:ONMMKP_02159,38674
GCF_000171535:ONMMKP_02160,38675
GCF_000171535:ONMMKP_02161,38676
GCF_000171535:ONMMKP_02162,38677
GCF_000171535:ONMMKP_02163,38678
GCF_000171535:ONMMKP_02164,38679
GCF_000171535:ONMMKP_02166,38680
GCF_000171535:ONMMKP_02167,38681
GCF_000171535:ONMMKP_02168,38682
GCF_000171535:ONMMKP_02169,38683
GCF_000171535:ONMMKP_02170,38684
GCF_000171535:ONMMKP_02171,38685
GCF_000171535:ONMMKP_02172,38686
GCF_000171535:ONMMKP_02173,38687
GCF_000171535:ONMMKP_02174,38688
GCF_000171535:ONMMKP_02175,38689
GCF_000171535:ONMMKP_02176,38690
GCF_000171535:ONMMKP_02177,38691
GCF_000171535:ONMMKP_02178,38692
GCF_000171535:ONMMKP_02179,38693
GCF_000171535:ONMMKP_02180,38694
GCF_000171535:ONMMKP_02181,38695
GCF_000171535:ONMMKP_02182,38696
GCF_000171535:ONMMKP_02183,38697
GCF_000171535:ONMMKP_02184,38698
GCF_000171535:ONMMKP_02185,38699
GCF_000171535:ONMMKP_02186,38700
GCF_000171535:ONMMKP_02187,38701
GCF_000171535:ONMMKP_02188,38702
GCF_000171535:ONMMKP_02189,38703
GCF_000171535:ONMMKP_02190,38704
GCF_000171535:ONMMKP_02191,38705
GCF_000171535:ONMMKP_02192,38706
GCF_000171535:ONMMKP_02193,38707
GCF_000171535:ONMMKP_02194,38708
GCF_000171535:ONMMKP_02195,38709
GCF_000171535:ONMMKP_02196,38710
GCF_000171535:ONMMKP_02197,38711
GCF_000171535:ONMMKP_02198,38712
GCF_000171535:ONMMKP_02199,38713
GCF_000171535:ONMMKP_02200,38714
GCF_000171535:ONMMKP_02201,38715
GCF_000171535:ONMMKP_02202,38716
GCF_000171535:ONMMKP_02203,38717
GCF_000171535:ONMMKP_02204,38718
GCF_000171535:ONMMKP_02205,38719
GCF_000171535:ONMMKP_02206,38720
GCF_000171535:ONMMKP_02207,38721
GCF_000171535:ONMMKP_02208,38722
GCF_000171535:ONMMKP_02209,38723
GCF_000171535:ONMMKP_02210,38724
GCF_000171535:ONMMKP_02211,38725
GCF_000171535:ONMMKP_02212,38726
GCF_000171535:ONMMKP_02213,38727
GCF_000171535:ONMMKP_02214,38728
GCF_000171535:ONMMKP_02215,38729
GCF_000171535:ONMMKP_02216,38730
GCF_000171535:ONMMKP_02217,38731
GCF_000171535:ONMMKP_02218,38732
GCF_000171535:ONMMKP_02219,38733
GCF_000171535:ONMMKP_02220,38734
GCF_000171535:ONMMKP_02221,38735
GCF_000171535:ONMMKP_02222,38736
GCF_000171535:ONMMKP_02226,38737
GCF_000171535:ONMMKP_02227,38738
GCF_000171535:ONMMKP_02228,38739
GCF_000171535:ONMMKP_02229,38740
GCF_000171535:ONMMKP_02230,38741
GCF_000171535:ONMMKP_02231,38742
GCF_000171535:ONMMKP_02232,38743
GCF_000171535:ONMMKP_02233,38744
GCF_000171535:ONMMKP_02234,38745
GCF_000171535:ONMMKP_02235,38746
GCF_000171535:ONMMKP_02236,38747
GCF_000171535:ONMMKP_02237,38748
GCF_000171535:ONMMKP_02238,38749
GCF_000171535:ONMMKP_02239,38750
GCF_000171535:ONMMKP_02240,38751
GCF_000171535:ONMMKP_02241,38752
GCF_000171535:ONMMKP_02242,38753
GCF_000171535:ONMMKP_02243,38754
GCF_000171535:ONMMKP_02244,38755
GCF_000171535:ONMMKP_02245,38756
GCF_000171535:ONMMKP_02247,38757
GCF_000171535:ONMMKP_02248,38758
GCF_000171535:ONMMKP_02249,38759
GCF_000171535:ONMMKP_02250,38760
GCF_000171535:ONMMKP_02251,38761
GCF_000171535:ONMMKP_02252,38762
GCF_000171535:ONMMKP_02253,38763
GCF_000171535:ONMMKP_02254,38764
GCF_000171535:ONMMKP_02255,38765
GCF_000171535:ONMMKP_02256,38766
GCF_000171535:ONMMKP_02257,38767
GCF_000171535:ONMMKP_02258,38768
GCF_000171535:ONMMKP_02259,38769
GCF_000171535:ONMMKP_02260,38770
GCF_000171535:ONMMKP_02261,38771
GCF_000171535:ONMMKP_02263,38772
GCF_000171535:ONMMKP_02264,38773
GCF_000171535:ONMMKP_02265,38774
GCF_000171535:ONMMKP_02266,38775
GCF_000171535:ONMMKP_02267,38776
GCF_000171535:ONMMKP_02268,38777
GCF_000171535:ONMMKP_02269,38778
GCF_000171535:ONMMKP_02270,38779
GCF_000171535:ONMMKP_02271,38780
GCF_000171535:ONMMKP_02272,38781
GCF_000171535:ONMMKP_02273,38782
GCF_000171535:ONMMKP_02274,38783
GCF_000171535:ONMMKP_02275,38784
GCF_000171535:ONMMKP_02276,38785
GCF_000171535:ONMMKP_02277,38786
GCF_000171535:ONMMKP_02278,38787
GCF_000171535:ONMMKP_02279,38788
GCF_000171535:ONMMKP_02280,38789
GCF_000171535:ONMMKP_02281,38790
GCF_000171535:ONMMKP_02282,38791
GCF_000171535:ONMMKP_02283,38792
GCF_000171535:ONMMKP_02284,38793
GCF_000171535:ONMMKP_02285,38794
GCF_000171535:ONMMKP_02286,38795
GCF_000171535:ONMMKP_02287,38796
GCF_000171535:ONMMKP_02288,38797
GCF_000171535:ONMMKP_02289,38798
GCF_000171535:ONMMKP_02290,38799
GCF_000171535:ONMMKP_02291,38800
GCF_000171535:ONMMKP_02292,38801
GCF_000171535:ONMMKP_02293,38802
GCF_000171535:ONMMKP_02294,38803
GCF_000171535:ONMMKP_02295,38804
GCF_000171535:ONMMKP_02296,38805
GCF_000171535:ONMMKP_02297,38806
GCF_000171535:ONMMKP_02298,38807
GCF_000171535:ONMMKP_02299,38808
GCF_000171535:ONMMKP_02300,38809
GCF_000171535:ONMMKP_02302,38810
GCF_000171535:ONMMKP_02303,38811
GCF_000171535:ONMMKP_02304,38812
GCF_000171535:ONMMKP_02305,38813
GCF_000171535:ONMMKP_02306,38814
GCF_000171535:ONMMKP_02307,38815
GCF_000171535:ONMMKP_02308,38816
GCF_000171535:ONMMKP_02309,38817
GCF_000171535:ONMMKP_02310,38818
GCF_000171535:ONMMKP_02312,38819
GCF_000171535:ONMMKP_02313,38820
GCF_000171535:ONMMKP_02314,38821
GCF_000171535:ONMMKP_02315,38822
GCF_000171535:ONMMKP_02316,38823
GCF_000171535:ONMMKP_02317,38824
GCF_000171535:ONMMKP_02318,38825
GCF_000171535:ONMMKP_02319,38826
GCF_000171535:ONMMKP_02320,38827
GCF_000171535:ONMMKP_02321,38828
GCF_000171535:ONMMKP_02322,38829
GCF_000171535:ONMMKP_02323,38830
GCF_000171535:ONMMKP_02324,38831
GCF_000171535:ONMMKP_02325,38832
GCF_000171535:ONMMKP_02326,38833
GCF_000171535:ONMMKP_02327,38834
GCF_000171535:ONMMKP_02328,38835
GCF_000171535:ONMMKP_02329,38836
GCF_000171535:ONMMKP_02330,38837
GCF_000171535:ONMMKP_02331,38838
GCF_000171535:ONMMKP_02332,38839
GCF_000171535:ONMMKP_02333,38840
GCF_000171535:ONMMKP_02334,38841
GCF_000171535:ONMMKP_02335,38842
GCF_000171535:ONMMKP_02336,38843
GCF_000171535:ONMMKP_02337,38844
GCF_000171535:ONMMKP_02338,38845
GCF_000171535:ONMMKP_02339,38846
GCF_000171535:ONMMKP_02340,38847
GCF_000171535:ONMMKP_02341,38848
GCF_000171535:ONMMKP_02342,38849
GCF_000171535:ONMMKP_02343,38850
GCF_000171535:ONMMKP_02344,38851
GCF_000171535:ONMMKP_02345,38852
GCF_000171535:ONMMKP_02346,38853
GCF_000171535:ONMMKP_02347,38854
GCF_000171535:ONMMKP_02348,38855
GCF_000171535:ONMMKP_02349,38856
GCF_000171535:ONMMKP_02350,38857
GCF_000171535:ONMMKP_02351,38858
GCF_000171535:ONMMKP_02352,38859
GCF_000171535:ONMMKP_02353,38860
GCF_000171535:ONMMKP_02354,38861
GCF_000171535:ONMMKP_02355,38862
GCF_000171535:ONMMKP_02356,38863
GCF_000171535:ONMMKP_02357,38864
GCF_000171535:ONMMKP_02358,38865
GCF_000171535:ONMMKP_02359,38866
GCF_000171535:ONMMKP_02360,38867
GCF_000171535:ONMMKP_02361,38868
GCF_000171535:ONMMKP_02362,38869
GCF_000171535:ONMMKP_02363,38870
GCF_000171535:ONMMKP_02364,38871
GCF_000171535:ONMMKP_02365,38872
GCF_000171535:ONMMKP_02366,38873
GCF_000171535:ONMMKP_02367,38874
GCF_000171535:ONMMKP_02368,38875
GCF_000171535:ONMMKP_02369,38876
GCF_000171535:ONMMKP_02370,38877
GCF_000171535:ONMMKP_02371,38878
GCF_000171535:ONMMKP_02372,38879
GCF_000171535:ONMMKP_02373,38880
GCF_000171535:ONMMKP_02374,38881
GCF_000171535:ONMMKP_02375,38882
GCF_000171535:ONMMKP_02376,38883
GCF_000171535:ONMMKP_02377,38884
GCF_000171535:ONMMKP_02379,38885
GCF_000171535:ONMMKP_02380,38886
GCF_000171535:ONMMKP_02381,38887
GCF_000171535:ONMMKP_02382,38888
GCF_000171535:ONMMKP_02383,38889
GCF_000171535:ONMMKP_02384,38890
GCF_000171535:ONMMKP_02385,38891
GCF_000171535:ONMMKP_02386,38892
GCF_000171535:ONMMKP_02387,38893
GCF_000171535:ONMMKP_02388,38894
GCF_000171535:ONMMKP_02389,38895
GCF_000171535:ONMMKP_02390,38896
GCF_000171535:ONMMKP_02391,38897
GCF_000171535:ONMMKP_02392,38898
GCF_000171535:ONMMKP_02393,38899
GCF_000171535:ONMMKP_02394,38900
GCF_000171535:ONMMKP_02395,38901
GCF_000171535:ONMMKP_02396,38902
GCF_000171535:ONMMKP_02397,38903
GCF_000171535:ONMMKP_02398,38904
GCF_000171535:ONMMKP_02399,38905
GCF_000171535:ONMMKP_02400,38906
GCF_000171535:ONMMKP_02401,38907
GCF_000171535:ONMMKP_02402,38908
GCF_000171535:ONMMKP_02403,38909
GCF_000171535:ONMMKP_02404,38910
GCF_000171535:ONMMKP_02405,38911
GCF_000171535:ONMMKP_02406,38912
GCF_000171535:ONMMKP_02407,38913
GCF_000171535:ONMMKP_02408,38914
GCF_000171535:ONMMKP_02409,38915
GCF_000171535:ONMMKP_02410,38916
GCF_000171535:ONMMKP_02411,38917
GCF_000171535:ONMMKP_02412,38918
GCF_000171535:ONMMKP_02413,38919
GCF_000171535:ONMMKP_02414,38920
GCF_000171535:ONMMKP_02415,38921
GCF_000171535:ONMMKP_02416,38922
GCF_000171535:ONMMKP_02417,38923
GCF_000171535:ONMMKP_02418,38924
GCF_000171535:ONMMKP_02419,38925
GCF_000171535:ONMMKP_02420,38926
GCF_000171535:ONMMKP_02421,38927
GCF_000171535:ONMMKP_02422,38928
GCF_000171535:ONMMKP_02423,38929
GCF_000171535:ONMMKP_02424,38930
GCF_000171535:ONMMKP_02425,38931
GCF_000171535:ONMMKP_02426,38932
GCF_000171535:ONMMKP_02427,38933
GCF_000171535:ONMMKP_02428,38934
GCF_000171535:ONMMKP_02429,38935
GCF_000171535:ONMMKP_02430,38936
GCF_000171535:ONMMKP_02434,38937
GCF_000171535:ONMMKP_02435,38938
GCF_000171535:ONMMKP_02436,38939
GCF_000171535:ONMMKP_02437,38940
GCF_000171535:ONMMKP_02438,38941
GCF_000171535:ONMMKP_02439,38942
GCF_000171535:ONMMKP_02440,38943
GCF_000171535:ONMMKP_02441,38944
GCF_000171535:ONMMKP_02442,38945
GCF_000171535:ONMMKP_02443,38946
GCF_000171535:ONMMKP_02444,38947
GCF_000171535:ONMMKP_02445,38948
GCF_000171535:ONMMKP_02446,38949
GCF_000171535:ONMMKP_02447,38950
GCF_000171535:ONMMKP_02448,38951
GCF_000171535:ONMMKP_02449,38952
GCF_000171535:ONMMKP_02450,38953
GCF_000171535:ONMMKP_02451,38954
GCF_000171535:ONMMKP_02452,38955
GCF_000171535:ONMMKP_02453,38956
GCF_000171535:ONMMKP_02454,38957
GCF_000171535:ONMMKP_02455,38958
GCF_000171535:ONMMKP_02456,38959
GCF_000171535:ONMMKP_02457,38960
GCF_000171535:ONMMKP_02458,38961
GCF_000171535:ONMMKP_02459,38962
GCF_000171535:ONMMKP_02460,38963
GCF_000171535:ONMMKP_02461,38964
GCF_000171535:ONMMKP_02463,38965
GCF_000171535:ONMMKP_02464,38966
GCF_000171535:ONMMKP_02465,38967
GCF_000171535:ONMMKP_02466,38968
GCF_000171535:ONMMKP_02467,38969
GCF_000171535:ONMMKP_02468,38970
GCF_000171535:ONMMKP_02469,38971
GCF_000171535:ONMMKP_02470,38972
GCF_000171535:ONMMKP_02472,38973
GCF_000171535:ONMMKP_02473,38974
GCF_000171535:ONMMKP_02474,38975
GCF_000171535:ONMMKP_02475,38976
GCF_000171535:ONMMKP_02476,38977
GCF_000171535:ONMMKP_02477,38978
GCF_000171535:ONMMKP_02478,38979
GCF_000171535:ONMMKP_02479,38980
GCF_000171535:ONMMKP_02480,38981
GCF_000171535:ONMMKP_02481,38982
GCF_000171535:ONMMKP_02482,38983
GCF_000171535:ONMMKP_02483,38984
GCF_000171535:ONMMKP_02484,38985
GCF_000171535:ONMMKP_02485,38986
GCF_000171535:ONMMKP_02486,38987
GCF_000171535:ONMMKP_02487,38988
GCF_000171535:ONMMKP_02488,38989
GCF_000171535:ONMMKP_02489,38990
GCF_000171535:ONMMKP_02490,38991
GCF_000171535:ONMMKP_02491,38992
GCF_000171535:ONMMKP_02492,38993
GCF_000171535:ONMMKP_02493,38994
GCF_000171535:ONMMKP_02495,38995
GCF_000171535:ONMMKP_02496,38996
GCF_000171535:ONMMKP_02497,38997
GCF_000171535:ONMMKP_02498,38998
GCF_000171535:ONMMKP_02499,38999
GCF_000171535:ONMMKP_02500,39000
GCF_000171535:ONMMKP_02501,39001
GCF_000171535:ONMMKP_02502,39002
GCF_000171535:ONMMKP_02503,39003
GCF_000171535:ONMMKP_02504,39004
GCF_000171535:ONMMKP_02505,39005
GCF_000171535:ONMMKP_02506,39006
GCF_000171535:ONMMKP_02507,39007
GCF_000171535:ONMMKP_02508,39008
GCF_000171535:ONMMKP_02509,39009
GCF_000171535:ONMMKP_02510,39010
GCF_000171535:ONMMKP_02511,39011
GCF_000171535:ONMMKP_02512,39012
GCF_000171535:ONMMKP_02513,39013
GCF_000171535:ONMMKP_02514,39014
GCF_000171535:ONMMKP_02515,39015
GCF_000171535:ONMMKP_02516,39016
GCF_000171535:ONMMKP_02517,39017
GCF_000171535:ONMMKP_02518,39018
GCF_000171535:ONMMKP_02520,39019
GCF_000171535:ONMMKP_02521,39020
GCF_000171535:ONMMKP_02522,39021
GCF_000171535:ONMMKP_02523,39022
GCF_000171535:ONMMKP_02524,39023
GCF_000171535:ONMMKP_02525,39024
GCF_000171535:ONMMKP_02526,39025
GCF_000171535:ONMMKP_02527,39026
GCF_000171535:ONMMKP_02528,39027
GCF_000171535:ONMMKP_02529,39028
GCF_000171535:ONMMKP_02530,39029
GCF_000171535:ONMMKP_02531,39030
GCF_000171535:ONMMKP_02532,39031
GCF_000171535:ONMMKP_02533,39032
GCF_000171535:ONMMKP_02534,39033
GCF_000171535:ONMMKP_02535,39034
GCF_000171535:ONMMKP_02536,39035
GCF_000171535:ONMMKP_02537,39036
GCF_000171535:ONMMKP_02538,39037
GCF_000171535:ONMMKP_02539,39038
GCF_000171535:ONMMKP_02540,39039
GCF_000171535:ONMMKP_02541,39040
GCF_000171535:ONMMKP_02542,39041
GCF_000171535:ONMMKP_02543,39042
GCF_000171535:ONMMKP_02544,39043
GCF_000171535:ONMMKP_02545,39044
GCF_000171535:ONMMKP_02546,39045
GCF_000171535:ONMMKP_02547,39046
GCF_000171535:ONMMKP_02548,39047
GCF_000171535:ONMMKP_02549,39048
GCF_000171535:ONMMKP_02550,39049
GCF_000171535:ONMMKP_02551,39050
GCF_000171535:ONMMKP_02552,39051
GCF_000171535:ONMMKP_02553,39052
GCF_000171535:ONMMKP_02554,39053
GCF_000171535:ONMMKP_02555,39054
GCF_000171535:ONMMKP_02556,39055
GCF_000171535:ONMMKP_02557,39056
GCF_000171535:ONMMKP_02558,39057
GCF_000171535:ONMMKP_02559,39058
GCF_000171535:ONMMKP_02560,39059
GCF_000171535:ONMMKP_02561,39060
GCF_000171535:ONMMKP_02562,39061
GCF_000171535:ONMMKP_02564,39062
GCF_000171535:ONMMKP_02565,39063
GCF_000171535:ONMMKP_02566,39064
GCF_000171535:ONMMKP_02567,39065
GCF_000171535:ONMMKP_02568,39066
GCF_000171535:ONMMKP_02569,39067
GCF_000171535:ONMMKP_02570,39068
GCF_000171535:ONMMKP_02571,39069
GCF_000171535:ONMMKP_02572,39070
GCF_000171535:ONMMKP_02573,39071
GCF_000171535:ONMMKP_02574,39072
GCF_000171535:ONMMKP_02575,39073
GCF_000171535:ONMMKP_02576,39074
GCF_000171535:ONMMKP_02577,39075
GCF_000171535:ONMMKP_02578,39076
GCF_000171535:ONMMKP_02579,39077
GCF_000171535:ONMMKP_02580,39078
GCF_000171535:ONMMKP_02581,39079
GCF_000171535:ONMMKP_02582,39080
GCF_000171535:ONMMKP_02583,39081
GCF_000171535:ONMMKP_02584,39082
GCF_000171535:ONMMKP_02585,39083
GCF_000171535:ONMMKP_02586,39084
GCF_000171535:ONMMKP_02587,39085
GCF_000171535:ONMMKP_02588,39086
GCF_000171535:ONMMKP_02589,39087
GCF_000171535:ONMMKP_02590,39088
GCF_000171535:ONMMKP_02591,39089
GCF_000171535:ONMMKP_02592,39090
GCF_000171535:ONMMKP_02593,39091
GCF_000171535:ONMMKP_02594,39092
GCF_000171535:ONMMKP_02595,39093
GCF_000171535:ONMMKP_02596,39094
GCF_000171535:ONMMKP_02597,39095
GCF_000171535:ONMMKP_02598,39096
GCF_000171535:ONMMKP_02599,39097
GCF_000171535:ONMMKP_02600,39098
GCF_000171535:ONMMKP_02601,39099
GCF_000171535:ONMMKP_02602,39100
GCF_000171535:ONMMKP_02603,39101
GCF_000171535:ONMMKP_02609,39102
GCF_000171535:ONMMKP_02610,39103
GCF_000171535:ONMMKP_02611,39104
GCF_000171535:ONMMKP_02612,39105
GCF_000171535:ONMMKP_02613,39106
GCF_000171535:ONMMKP_02614,39107
GCF_000171535:ONMMKP_02615,39108
GCF_000171535:ONMMKP_02616,39109
GCF_000171535:ONMMKP_02617,39110
GCF_000171535:ONMMKP_02618,39111
GCF_000171535:ONMMKP_02619,39112
GCF_000171535:ONMMKP_02620,39113
GCF_000171535:ONMMKP_02621,39114
GCF_000171535:ONMMKP_02622,39115
GCF_000171535:ONMMKP_02623,39116
GCF_000171535:ONMMKP_02624,39117
GCF_000171535:ONMMKP_02625,39118
GCF_000171535:ONMMKP_02626,39119
GCF_000171535:ONMMKP_02627,39120
GCF_000171535:ONMMKP_02628,39121
GCF_000171535:ONMMKP_02629,39122
GCF_000171535:ONMMKP_02630,39123
GCF_000171535:ONMMKP_02632,39124
GCF_000171535:ONMMKP_02633,39125
GCF_000171535:ONMMKP_02634,39126
GCF_000171535:ONMMKP_02635,39127
GCF_000171535:ONMMKP_02636,39128
GCF_000171535:ONMMKP_02637,39129
GCF_000171535:ONMMKP_02638,39130
GCF_000171535:ONMMKP_02643,39131
GCF_000171535:ONMMKP_02644,39132
GCF_000171535:ONMMKP_02645,39133
GCF_000171535:ONMMKP_02652,39134
GCF_000171535:ONMMKP_02653,39135
GCF_000171535:ONMMKP_02654,39136
GCF_000171535:ONMMKP_02655,39137
GCF_000171535:ONMMKP_02656,39138
GCF_000171535:ONMMKP_02657,39139
GCF_000171535:ONMMKP_02658,39140
GCF_000171535:ONMMKP_02660,39141
GCF_000171535:ONMMKP_02661,39142
GCF_000171535:ONMMKP_02662,39143
GCF_000171535:ONMMKP_02663,39144
GCF_000171535:ONMMKP_02664,39145
GCF_000171535:ONMMKP_02665,39146
GCF_000171535:ONMMKP_02666,39147
GCF_000171535:ONMMKP_02667,39148
GCF_000171535:ONMMKP_02668,39149
GCF_000171535:ONMMKP_02669,39150
GCF_000171535:ONMMKP_02670,39151
GCF_000171535:ONMMKP_02671,39152
GCF_000171535:ONMMKP_02672,39153
GCF_000171535:ONMMKP_02673,39154
